"","Date","Bitcoin_Price","Bitcoin_Vol.","Ethereum_Price","Ethereum_Vol.","Eth_Price_Level","Bit_Price_Level","Eth_Classification","Bit_Classification","btc_weekly_return","btc_weekly_change","Bit_Class_Binary"
"249",2020-01-29,9298.9,749880,173.86,11270000,"Low","Low","Low","Medium",0.0432846035610506,384.799999999999,0
"250",2020-01-30,9507.3,765210,184.59,13020000,"Low","Low","Low","Medium",0.0887135561001304,773.699999999999,0
"251",2020-01-31,9349.1,633370,179.91,11770000,"Low","Low","Low","Medium",0.0772714178717522,669.6,0
"252",2020-02-03,9296.6,701390,189.79,11950000,"Low","Low","Low","Medium",0.106066554829806,890.5,0
"253",2020-02-04,9193.9,651680,188.93,11560000,"Low","Low","Low","Low",0.089337551392789,753,0
"254",2020-02-05,9611.8,771460,203.83,14670000,"Low","Low","Low","Medium",0.0840457447048473,744.199999999999,0
"255",2020-02-06,9772,778670,213.16,16440000,"Low","Low","Low","Medium",0.0420910070062812,393.700000000001,0
"256",2020-02-07,9818.6,608960,223.51,16730000,"Low","Low","Low","Medium",0.0558883308778459,518.700000000001,0
"257",2020-02-10,9854.1,781220,222.95,16500000,"Low","Low","Low","Medium",0.0364772332838978,345.800000000001,0
"258",2020-02-11,10229.5,791280,236.76,17390000,"Low","Low","Low","Medium",0.0941694922505909,879.4,0
"259",2020-02-12,10317.7,803250,265.58,23790000,"Low","Low","Low","Medium",0.109835853968117,1020.1,0
"260",2020-02-13,10235.1,940300,268.75,25050000,"Low","Low","Low","Medium",0.113249002055711,1040.2,0
"261",2020-02-14,10333,732510,285.25,19990000,"Low","Low","Medium","Medium",0.0750327722174828,720.200000000001,0
"262",2020-02-18,10158.4,945910,282.26,24150000,"Low","Low","Low","Medium",0.039541547277937,385.4,0
"263",2020-02-19,9609.4,905950,259.12,20760000,"Low","Low","Low","Medium",-0.0213064999083373,-210.200000000001,0
"264",2020-02-20,9602.4,870800,257.39,22070000,"Low","Low","Low","Medium",-0.0255426675191038,-252.700000000001,0
"265",2020-02-21,9684.5,716610,265.11,17460000,"Low","Low","Low","Medium",-0.0532772862798768,-546,0
"266",2020-02-24,9662.7,980000,265.65,19960000,"Low","Low","Low","Medium",-0.0634831406224255,-656,0
"267",2020-02-25,9317.2,937970,246.96,20310000,"Low","Low","Low","Medium",-0.0896815859151351,-918.9,0
"268",2020-02-26,8800.3,1320000,224.3,29550000,"Low","Low","Low","Low",-0.148330591309397,-1533.7,0
"269",2020-02-27,8818.6,1130000,227.53,28830000,"Low","Low","Low","Low",-0.131890848952591,-1340.8,0
"270",2020-02-28,8697.5,1080000,226.93,24110000,"Low","Low","Low","Low",-0.0948966636834766,-912.9,0
"271",2020-03-02,8904.8,1020000,231.87,18120000,"Low","Low","Low","Low",-0.0726485045405316,-698.6,0
"272",2020-03-03,8761.4,1010000,223.94,18480000,"Low","Low","Low","Low",-0.0953172595384377,-924.1,0
"273",2020-03-04,8757.9,759690,224.38,14650000,"Low","Low","Low","Low",-0.0936384240429695,-905.800000000001,0
"274",2020-03-05,9060.3,950760,228.45,17820000,"Low","Low","Low","Low",-0.0275726613145582,-257.900000000001,0
"275",2020-03-06,9134.8,1040000,244.9,17740000,"Low","Low","Low","Low",0.0380100678385964,333.5,0
"276",2020-03-09,7933,1540000,202.85,30270000,"Low","Low","Low","Low",-0.100424103599211,-886.6,0
"277",2020-03-10,7891.2,1200000,200.56,21870000,"Low","Low","Low","Low",-0.0927048002299512,-807.3,0
"278",2020-03-11,7935.1,1100000,194.58,21260000,"Low","Low","Low","Low",-0.108896325577217,-970.699999999999,0
"279",2020-03-12,4826,3220000,107.9,53510000,"Low","Low","Low","Low",-0.449174789417216,-3936.4,0
"280",2020-03-13,5584.3,4170000,133.99,60700000,"Low","Low","Low","Low",-0.362369974537275,-3174.6,0
"281",2020-03-16,5030,2550000,111.02,40250000,"Low","Low","Low","Low",-0.444830745118815,-4031.3,0
"282",2020-03-17,5261.1,1890000,116.06,27090000,"Low","Low","Low","Low",-0.424059640057801,-3874.7,0
"283",2020-03-18,5361.4,1800000,117.77,25800000,"Low","Low","Low","Low",-0.324164880877348,-2572.6,0
"284",2020-03-19,6172,2180000,135.43,33780000,"Low","Low","Low","Low",-0.217862935928629,-1720.2,0
"285",2020-03-20,6205.3,2220000,133.32,38740000,"Low","Low","Low","Low",-0.21799347204194,-1730.8,0
"286",2020-03-23,6468.9,1880000,136.02,28620000,"Low","Low","Low","Low",0.340426854537919,1641.9,0
"287",2020-03-24,6744.6,1730000,138.62,27100000,"Low","Low","Low","Low",0.207778951703884,1159.3,0
"288",2020-03-25,6678.9,1520000,136.07,24150000,"Low","Low","Low","Low",0.327813121272366,1647.9,0
"289",2020-03-26,6725.1,1180000,138.38,17710000,"Low","Low","Low","Low",0.278268803102013,1463,0
"290",2020-03-27,6373.4,1160000,131.74,18180000,"Low","Low","Low","Low",0.188756668034469,1011,0
"291",2020-03-30,6391,1430000,132.15,20710000,"Low","Low","Low","Low",0.0354828256642903,218,0
"292",2020-03-31,6412.5,1050000,132.86,17300000,"Low","Low","Low","Low",0.0333908110808503,206.2,0
"293",2020-04-01,6638.5,1400000,135.66,19450000,"Low","Low","Low","Low",0.0262177495401072,168.6,0
"294",2020-04-02,6800.5,1740000,141.3,29420000,"Low","Low","Low","Low",0.00828811197105828,54.8999999999996,0
"295",2020-04-03,6735.9,1350000,141.14,23340000,"Low","Low","Low","Low",0.00853433948704119,56,0
"296",2020-04-06,7332.3,1530000,171.06,37890000,"Low","Low","Low","Low",0.0902886202435651,606.2,0
"297",2020-04-07,7185.2,1320000,164.71,35790000,"Low","Low","Low","Low",0.127373144632378,810.8,0
"298",2020-04-08,7361.2,983940,173,24310000,"Low","Low","Low","Low",0.151807228915663,969.2,0
"299",2020-04-09,7289,963550,169.68,20660000,"Low","Low","Low","Low",0.136686159844055,875.5,0
"300",2020-04-13,6841.3,1250000,156.38,25300000,"Low","Low","Low","Low",0.0305490698199895,201.8,0
"301",2020-04-14,6850.9,999530,158.45,21200000,"Low","Low","Low","Low",0.00741121976325254,49.3999999999996,0
"302",2020-04-15,6629.1,1e+06,152.9,20700000,"Low","Low","Low","Low",-0.0158553422705205,-107.799999999999,0
"303",2020-04-16,7085.6,1540000,172.31,32990000,"Low","Low","Low","Low",-0.0336456500688733,-247.7,0
"304",2020-04-17,7035.8,810100,170.63,20050000,"Low","Low","Low","Low",-0.0207927406335244,-150.4,0
"305",2020-04-20,6833.5,1260000,170.4,33680000,"Low","Low","Low","Low",-0.0716866815193175,-528.7,0
"306",2020-04-21,6842.5,892570,170.79,23630000,"Low","Low","Low","Low",-0.0612566881602414,-447.5,0
"307",2020-04-22,7112.9,914180,182.72,23810000,"Low","Low","Low","Low",0.0397000570067092,270.599999999999,0
"308",2020-04-23,7488.5,1340000,185.46,28730000,"Low","Low","Low","Low",0.0930680640499788,636.6,0
"309",2020-04-24,7503.8,951950,187.58,19840000,"Low","Low","Low","Low",0.13194852996636,873.7,0
"310",2020-04-27,7766,980500,196.14,23330000,"Low","Low","Low","Low",0.096025742350683,679.4,0
"311",2020-04-28,7746.9,808090,196.55,21810000,"Low","Low","Low","Low",0.101068819466159,710.099999999999,0
"312",2020-04-29,8770.9,1830000,215.4,32870000,"Low","Low","Low","Low",0.283515036218629,1936.4,0
"313",2020-04-30,8629,2040000,206.22,35460000,"Low","Low","Low","Low",0.261088783339423,1785.5,0
"314",2020-05-01,8821.6,1110000,212,23080000,"Low","Low","Low","Low",0.240225505771205,1707.7,0
"315",2020-05-04,8874.7,1120000,206.61,27210000,"Low","Low","Low","Low",0.185110502770915,1385.2,0
"316",2020-05-05,9001,1050000,205.36,21050000,"Low","Low","Low","Low",0.199525573709321,1496.2,0
"317",2020-05-06,9151.4,1620000,199.04,24030000,"Low","Low","Low","Low",0.178392995106876,1384.4,0
"318",2020-05-07,9979.8,1910000,212,26710000,"Low","Low","Low","Medium",0.288231421600898,2231.9,0
"319",2020-05-08,9806.2,1420000,211.45,23080000,"Low","Low","Low","Medium",0.11803805766797,1034.3,0
"320",2020-05-11,8579.8,2290000,185.96,26740000,"Low","Low","Low","Low",-0.00570170355777044,-50.2000000000007,0
"321",2020-05-12,8813.8,1350000,189.84,15580000,"Low","Low","Low","Low",-0.000884193343611228,-8.80000000000109,0
"322",2020-05-13,9298.7,1500000,199.58,17470000,"Low","Low","Low","Medium",0.0477762628595897,423,0
"323",2020-05-14,9778.4,1770000,203.3,20750000,"Low","Low","Low","Medium",0.0863681813131874,776.4,0
"324",2020-05-15,9318,1560000,194.85,16620000,"Low","Low","Low","Medium",0.0182048648294251,165.6,0
"325",2020-05-18,9730.7,1180000,214.87,17730000,"Low","Low","Low","Medium",-0.0249604200484979,-250.099999999999,0
"326",2020-05-19,9773.3,1160000,214.51,13960000,"Low","Low","Low","Medium",-0.00335502029328394,-33.9000000000015,0
"327",2020-05-20,9512.3,1150000,209.99,12190000,"Low","Low","Low","Medium",0.108685517144922,931.5,0
"328",2020-05-21,9059,1410000,198.75,14360000,"Low","Low","Low","Low",0.027820009530509,244.200000000001,0
"329",2020-05-22,9169.7,914590,207.35,12130000,"Low","Low","Low","Low",-0.0138729069654898,-130,0
"330",2020-05-27,9199.1,810890,208.18,10280000,"Low","Low","Low","Low",-0.0592428209113964,-580.299999999999,0
"331",2020-05-28,9572.2,948860,220.18,12510000,"Low","Low","Low","Medium",0.0272805323030694,253.200000000001,0
"332",2020-05-29,9424.8,814330,220.66,12360000,"Low","Low","Low","Medium",-0.0314365872958782,-306.900000000001,0
"333",2020-06-01,10189.3,796680,247.97,11970000,"Low","Low","Low","Medium",0.0425649473565735,415,0
"334",2020-06-02,9527.6,1060000,237.94,12690000,"Low","Low","Low","Medium",0.00160844380433756,14.3000000000011,0
"335",2020-06-03,9667.2,558120,244.52,8150000,"Low","Low","Low","Medium",0.0671376531626009,607.200000000001,0
"336",2020-06-04,9794.4,593660,243.37,8750000,"Low","Low","Low","Medium",0.068126547215285,623.699999999999,0
"337",2020-06-05,9631.2,527050,240.23,7750000,"Low","Low","Low","Medium",0.0469719863899729,431.1,0
"338",2020-06-08,9777.9,431040,246.18,6550000,"Low","Low","Low","Medium",0.0214893128016547,204.699999999999,0
"339",2020-06-09,9768.8,479550,243.82,6860000,"Low","Low","Low","Medium",0.0364994482641541,343,0
"340",2020-06-10,9878.8,533550,247.78,7630000,"Low","Low","Low","Medium",-0.0304731433955228,-311.5,0
"341",2020-06-11,9283.2,919300,230.71,12400000,"Low","Low","Low","Medium",-0.0256517905873462,-245.4,0
"342",2020-06-12,9466.6,529280,237.54,7340000,"Low","Low","Low","Medium",-0.0207505792783846,-201.6,0
"343",2020-06-15,9425.4,750900,230.93,10180000,"Low","Low","Low","Medium",-0.037674589561382,-370,0
"344",2020-06-16,9523.5,545470,235.36,7030000,"Low","Low","Low","Medium",-0.0111824071766758,-108.700000000001,0
"345",2020-06-17,9464.6,446450,233.88,5940000,"Low","Low","Low","Medium",-0.0320416449339838,-314.299999999999,0
"346",2020-06-18,9388.1,391670,231.34,4960000,"Low","Low","Low","Medium",-0.0389710097453115,-381.699999999999,0
"347",2020-06-19,9314,478490,229.11,5560000,"Low","Low","Low","Medium",-0.0571729359841275,-565.799999999999,0
"348",2020-06-22,9683.7,523320,243.25,7930000,"Low","Low","Low","Medium",0.0431424508790073,399.5,0
"349",2020-06-23,9624.6,375490,243.2,5160000,"Low","Low","Low","Medium",0.0166902583821014,157,0
"350",2020-06-24,9302,515780,234.75,9130000,"Low","Low","Low","Medium",-0.0130922825556474,-124.4,0
"351",2020-06-25,9247.5,524450,232.56,6480000,"Low","Low","Low","Medium",-0.0289809418806111,-277,0
"352",2020-06-26,9160,489840,229.67,6960000,"Low","Low","Low","Low",-0.0321830822221753,-305.6,0
"353",2020-06-29,9185.4,401120,227.87,6800000,"Low","Low","Low","Low",-0.0215911632811752,-203.700000000001,0
"354",2020-06-30,9135.4,381730,225.63,5600000,"Low","Low","Low","Low",-0.0191754348292893,-179.6,0
"355",2020-07-01,9229.9,366780,230.95,6310000,"Low","Low","Low","Medium",-0.0468622530644279,-454.800000000001,0
"356",2020-07-02,9085.1,483100,226.42,7280000,"Low","Low","Low","Low",-0.056054277580367,-540.5,0
"357",2020-07-07,9256,420550,239.25,6260000,"Low","Low","Low","Medium",-0.0049451730810578,-47,0
"358",2020-07-08,9429.9,509940,246.99,12980000,"Low","Low","Low","Medium",0.0197242497972425,181.4,0
"359",2020-07-09,9235.7,444270,242.02,9020000,"Low","Low","Low","Medium",0.00826419213973817,74.7000000000007,0
"360",2020-07-10,9285.1,418470,241.26,6840000,"Low","Low","Low","Medium",0.0108541816360748,98.7000000000007,0
"361",2020-07-13,9243.6,456870,239.73,8320000,"Low","Low","Low","Medium",0.0118440352912845,107.200000000001,0
"362",2020-07-14,9253.4,453830,240.5,7070000,"Low","Low","Low","Medium",0.00254607308854915,22.5,0
"363",2020-07-15,9198.7,429840,238.62,7350000,"Low","Low","Low","Low",0.0125039900496418,112.6,0
"364",2020-07-16,9135.3,429040,233.65,6630000,"Low","Low","Low","Low",-0.0130401901469318,-121.700000000001,0
"365",2020-07-17,9155.8,310920,232.75,5880000,"Low","Low","Low","Low",-0.0290671163002789,-275.1,0
"366",2020-07-20,9162.4,312980,236.1,5360000,"Low","Low","Low","Low",-0.00793659386944157,-74.3000000000011,0
"367",2020-07-21,9387.3,458990,245.53,6290000,"Low","Low","Low","Medium",0.0110068819937317,101.199999999999,0
"368",2020-07-22,9513.7,386000,263.28,6680000,"Low","Low","Low","Medium",0.0292202172313818,269.1,0
"369",2020-07-23,9599.6,425660,275.34,8790000,"Low","Low","Low","Medium",0.0374132751204963,345.200000000001,0
"370",2020-07-24,9546.4,359160,279.33,7170000,"Low","Low","Low","Medium",0.0377988193983931,346.699999999999,0
"371",2020-07-27,11022.8,908990,321.8,13730000,"Low","Low","Medium","Medium",0.206616093614879,1886.5,0
"372",2020-07-28,10908.5,658370,316.96,9910000,"Low","Low","Medium","Medium",0.191430568601324,1751.7,0
"373",2020-07-29,11105.9,576830,317.82,8720000,"Low","Low","Medium","Medium",0.212116912599319,1942.5,0
"374",2020-07-30,11096.2,501140,334.87,9070000,"Low","Low","Medium","Medium",0.182043825168046,1707.9,0
"375",2020-07-31,11333.4,530950,346.51,8690000,"Low","Low","Medium","Medium",0.19127153473412,1818.7,0
"376",2020-08-03,11224.4,470240,385.8,9920000,"Low","Low","Medium","Medium",0.169257052377182,1623.8,0
"377",2020-08-04,11184.7,485790,389.62,9840000,"Medium","Low","Medium","Medium",0.171614430570686,1637.3,0
"378",2020-08-05,11735.1,570830,400.79,8740000,"Medium","Low","Medium","Medium",0.0646206045650835,711.300000000001,0
"379",2020-08-06,11757.1,554850,394.83,7920000,"Medium","Low","Medium","Medium",0.077792547096301,847.6,0
"380",2020-08-07,11592,517000,379.57,8340000,"Low","Low","Medium","Medium",0.0437695279085892,485.1,0
"381",2020-08-10,11889.2,564110,395.53,8010000,"Medium","Medium","Medium","Medium",0.0714659072475261,792,0
"382",2020-08-11,11390.4,615900,379.01,9440000,"Low","Low","Medium","Medium",0.00502938218010485,56,0
"383",2020-08-12,11557.2,549590,387.12,8590000,"Medium","Low","Medium","Medium",0.0296496917429885,331.800000000001,0
"384",2020-08-13,11770.9,545670,424.31,12040000,"Medium","Low","Medium","Medium",0.0524108827237206,585.199999999999,0
"385",2020-08-14,11750.8,435440,438.03,8670000,"Medium","Low","Medium","Medium",0.00133786674165526,14.6999999999989,0
"386",2020-08-17,12282.6,628410,430.56,7830000,"Medium","Medium","Medium","Medium",0.0446963962201563,524.5,0
"387",2020-08-18,11947.6,606790,422.16,8180000,"Medium","Medium","Medium","Medium",0.0306763285024154,354.6,0
"388",2020-08-19,11750.2,550260,407.44,8440000,"Medium","Low","Medium","Medium",-0.0116912828449349,-140,0
"389",2020-08-20,11856.9,430930,416.05,6230000,"Medium","Medium","Medium","Medium",0.0409555415086389,465.5,0
"390",2020-08-21,11529.2,506380,387.99,7620000,"Medium","Low","Medium","Medium",-0.0024227321496556,-29,0
"391",2020-08-24,11753.5,429130,407.7,6690000,"Medium","Low","Medium","Medium",-0.00147822171626633,-18.3999999999996,0
"392",2020-08-25,11324.8,594070,383.2,8280000,"Low","Low","Medium","Medium",-0.0362528508697281,-427,0
"393",2020-08-26,11462.3,513060,385.96,6690000,"Low","Low","Medium","Medium",-0.0667855340074578,-821.300000000001,0
"394",2020-08-27,11327.4,560590,383.11,7030000,"Low","Low","Medium","Medium",-0.0519100070307008,-621.200000000001,0
"395",2020-08-28,11527.4,464940,395.11,6160000,"Medium","Low","Medium","Medium",-0.0189613793807766,-223.800000000001,0
"396",2020-08-31,11644.2,496140,433.9,7890000,"Medium","Low","Medium","Medium",-0.0179389216405637,-213.699999999999,0
"397",2020-09-01,11914.9,580690,475.8,10420000,"Medium","Medium","Medium","Medium",0.0334541858932103,384.699999999999,0
"398",2020-09-02,11413.3,20260000,439.08,30140000,"Medium","Low","Medium","Medium",-0.0289445697026418,-341.200000000001,0
"399",2020-09-03,10168.8,9650000,381.97,33590000,"Low","Low","Medium","Medium",-0.102076857869455,-1157,0
"400",2020-09-04,10472.5,12500000,385.94,25200000,"Low","Low","Medium","Medium",-0.0863526517365624,-990.799999999999,0
"401",2020-09-09,10224.6,71370,351.1,14070000,"Low","Low","Medium","Medium",-0.0973568515281529,-1103.8,0
"402",2020-09-10,10339.7,88010,367.92,16500000,"Low","Low","Medium","Medium",-0.10303277408609,-1188.7,0
"403",2020-09-11,10390.2,62280,373.72,12530000,"Low","Low","Medium","Medium",-0.107693100427681,-1255,0
"404",2020-09-14,10675.3,96640,376.7,10340000,"Low","Low","Medium","Medium",-0.104037801408321,-1240.6,0
"405",2020-09-15,10785.3,91700,364.01,9060000,"Low","Low","Medium","Medium",-0.0550235251855292,-629,0
"406",2020-09-16,10949.5,94940,364.88,9060000,"Low","Low","Medium","Medium",0.0767740539690034,779.700000000001,0
"407",2020-09-17,10941.3,77220,388.97,12850000,"Medium","Low","Medium","Medium",0.0447648603485318,467.799999999999,0
"408",2020-09-18,10933,63480,384.2,8950000,"Low","Low","Medium","Medium",0.069283883966121,707.4,0
"409",2020-09-21,10416.8,109850,341.3,11410000,"Low","Low","Medium","Medium",0.00745669603566812,76.0999999999985,0
"410",2020-09-22,10531.5,63520,344.03,9290000,"Low","Low","Medium","Medium",0.0135993532367038,140.299999999999,0
"411",2020-09-23,10237.3,74950,319.95,13880000,"Low","Low","Medium","Medium",-0.0410292919168548,-439,0
"412",2020-09-24,10739.4,82950,349.17,9400000,"Low","Low","Medium","Medium",-0.00425579260660336,-46.8999999999996,0
"413",2020-09-25,10688.8,71430,351.63,8470000,"Low","Low","Medium","Medium",-0.0238093063610211,-261.700000000001,0
"414",2020-09-28,10693.2,72290,354.08,7770000,"Low","Low","Medium","Medium",-0.0226755504373336,-249.099999999999,0
"415",2020-09-29,10840.9,59640,359.86,6260000,"Low","Low","Medium","Medium",-0.00842403731821095,-93.1000000000004,0
"416",2020-09-30,10776.1,55550,359.39,5430000,"Low","Low","Medium","Medium",0.0344923584978114,358.300000000001,0
"417",2020-10-01,10620.5,95330,353.07,7930000,"Low","Low","Medium","Medium",0.00845083796230361,88,0
"418",2020-10-02,10572.3,77940,345.68,7270000,"Low","Low","Medium","Medium",0.0327234720092211,334,0
"419",2020-10-05,10789.5,48860,353.28,4960000,"Low","Low","Medium","Medium",0.00466506508743514,49.1000000000004,0
"420",2020-10-06,10602.6,69070,340.61,7320000,"Low","Low","Medium","Medium",-0.00806451612903214,-87.1999999999989,0
"421",2020-10-07,10670.9,49270,341.48,5770000,"Low","Low","Medium","Medium",-0.0020854374742828,-23.3000000000011,0
"422",2020-10-08,10924.1,79780,350.83,6850000,"Low","Low","Medium","Medium",0.00767463955944625,82.2000000000007,0
"423",2020-10-09,11054.2,70950,365.28,7850000,"Low","Low","Medium","Medium",0.0258071101790074,277.1,0
"424",2020-10-12,11533.9,84020,386.68,10390000,"Low","Low","Medium","Medium",0.0860034838284449,912.4,0
"425",2020-10-13,11423.8,64670,381.23,7920000,"Low","Low","Medium","Medium",0.0805406581349375,850.5,0
"426",2020-10-14,11420.4,59120,379.15,8080000,"Low","Low","Medium","Medium",0.0584735159182539,629.9,0
"427",2020-10-15,11503,70840,377.45,7930000,"Low","Low","Medium","Medium",0.0849225661630166,899.4,0
"428",2020-10-16,11322,71420,365.17,7590000,"Low","Low","Medium","Medium",0.0610164091126335,650.1,0
"429",2020-10-19,11753.4,73040,379.19,6850000,"Low","Low","Medium","Medium",0.0759147206634871,828.299999999999,0
"430",2020-10-20,11913.5,94590,368.35,7460000,"Low","Medium","Medium","Medium",0.0777351594868918,858.299999999999,0
"431",2020-10-21,12808.7,197720,391.2,13610000,"Medium","Medium","Medium","Medium",0.110526361421549,1273.8,0
"432",2020-10-22,12974.6,113310,414.05,12650000,"Medium","Medium","Medium","Medium",0.135751676324866,1549.8,0
"433",2020-10-23,12934.1,73940,408.52,8180000,"Medium","Medium","Medium","Medium",0.13254351861581,1512.7,0
"434",2020-10-26,13061.6,89470,394.11,9060000,"Medium","Medium","Medium","Medium",0.135495088237851,1557.6,0
"435",2020-10-27,13657.8,128640,403.15,6290000,"Medium","Medium","Medium","Medium",0.206306306306306,2334.8,0
"436",2020-10-28,13278.9,144180,388.14,9960000,"Medium","Medium","Medium","Medium",0.12979223033335,1524.5,0
"437",2020-10-29,13457.2,111230,386.76,3040000,"Low","Medium","Medium","Medium",0.129575691442481,1542.7,0
"438",2020-10-30,13559.9,108770,382.41,2810000,"Low","Medium","Medium","Medium",0.0586476379335918,750.199999999999,0
"439",2020-11-02,13561.4,97760,383.53,9430000,"Low","Medium","Medium","Medium",0.0452268278020131,585.799999999999,0
"440",2020-11-03,14019.9,108170,387.92,6730000,"Medium","Medium","Medium","Medium",0.083948631910995,1084.8,0
"441",2020-11-04,14145.6,140800,402.19,6170000,"Medium","Medium","Medium","Medium",0.0829913639982851,1083,0
"442",2020-11-05,15587.1,227490,416.63,7040000,"Medium","Medium","Medium","Medium",0.141259939375302,1928.3,0
"443",2020-11-06,15577.9,186130,455.72,6530000,"Medium","Medium","Medium","Medium",0.173131810616843,2298,0
"444",2020-11-09,15327.2,165040,444.33,28850000,"Medium","Medium","Medium","Medium",0.138959070237494,1869,0
"445",2020-11-10,15303.6,93360,450.22,20760000,"Medium","Medium","Medium","Medium",0.128592393749217,1742.7,0
"446",2020-11-11,15695.8,119070,463.33,15130000,"Medium","Medium","Medium","Medium",0.157387880307343,2133.4,0
"447",2020-11-12,16294.7,165540,462.56,9330000,"Medium","Medium","Medium","Medium",0.162255080278747,2273.8,0
"448",2020-11-13,16324.2,113750,476.29,9850000,"Medium","Medium","Medium","Medium",0.154012555140821,2177.6,0
"449",2020-11-16,16715.8,118090,460.43,5620000,"Medium","Medium","Medium","Medium",0.0724124436232525,1127.7,0
"450",2020-11-17,17662.3,175870,481.95,7930000,"Medium","Medium","Medium","Medium",0.133804941616007,2083.4,0
"451",2020-11-18,17774.6,233430,478.52,18190000,"Medium","Medium","Medium","Medium",0.159676914243958,2446.4,0
"452",2020-11-19,17803.5,135940,471.21,12530000,"Medium","Medium","Medium","Medium",0.16335372069317,2498.9,0
"453",2020-11-20,18675.2,134420,509.98,30850000,"Medium","Medium","Medium","Medium",0.18982148090572,2978.4,0
"454",2020-11-23,18379.6,127350,609.22,49680000,"Medium","Medium","Medium","Medium",0.127949578697368,2083.9,0
"455",2020-11-24,19152.6,180790,605.03,41110000,"Medium","Medium","Medium","Medium",0.173264233469328,2827.4,0
"456",2020-11-25,18723,146120,569.67,14500000,"Medium","Medium","Medium","Medium",0.120078010026442,2006.2,0
"457",2020-11-30,19698.1,185590,615.92,51720000,"Medium","Medium","Medium","Medium",0.115262451662581,2034.8,0
"458",2020-12-01,18770.7,208720,585.66,49420000,"Medium","Medium","Medium","Medium",0.056040642264805,995.100000000002,0
"459",2020-12-02,19218.8,91920,598.05,16210000,"Medium","Medium","Medium","Medium",0.0794956047968096,1414.3,0
"460",2020-12-03,19433.3,99970,616.32,2.4e+07,"Medium","Medium","Medium","Medium",0.0405939427690198,757.099999999999,0
"461",2020-12-04,18658.1,110630,567.91,48950000,"Medium","Medium","Medium","Medium",0.0151526692637489,277.5,0
"462",2020-12-07,19170.7,61980,591.09,7720000,"Medium","Medium","Medium","Medium",0.000945041404300406,17.1000000000022,0
"463",2020-12-08,18326.6,101410,555.05,8110000,"Medium","Medium","Medium","Medium",-0.0211718207552209,-397.400000000001,0
"464",2020-12-09,18546,129720,573.21,9100000,"Medium","Medium","Medium","Medium",-0.0584878744650499,-1153.1,0
"465",2020-12-10,18247.2,85310,558.13,19600000,"Medium","Medium","Medium","Medium",-0.0278892103118158,-524.5,0
"466",2020-12-11,18023.6,111530,544.17,30170000,"Medium","Medium","Medium","Medium",-0.0621891064998855,-1196.2,0
"467",2020-12-14,19273.8,67110,586.19,1780000,"Medium","Medium","Medium","Medium",-0.00820756124796096,-160.5,0
"468",2020-12-15,19434.9,98390,588.91,1740000,"Medium","Medium","Medium","Medium",0.0416333924676147,775.800000000003,0
"469",2020-12-16,21352.2,199810,637.38,3110000,"Medium","Medium","Medium","Medium",0.113793445205444,2180.5,0
"470",2020-12-17,22825.4,310740,643.17,3670000,"Medium","Medium","Medium","Medium",0.245479248742265,4497.8,0
"471",2020-12-18,23127.9,131800,653.85,2630000,"Medium","Medium","Medium","Medium",0.24705596894209,4580.9,0
"472",2020-12-21,22728.5,154690,607.85,1880000,"Medium","Medium","Medium","Medium",0.245588364242185,4480.3,0
"473",2020-12-22,23823.2,130750,637.47,2120000,"Medium","Medium","Medium","Medium",0.321778113140549,5798.6,0
"474",2020-12-23,23257.9,178470,585.69,2200000,"Medium","Medium","Medium","Medium",0.206710664217747,3983.1,0
"475",2020-12-24,23736.5,104590,612.34,1720000,"Medium","Medium","Medium","Medium",0.221333786127019,4300.6,0
"476",2020-12-28,27057.8,126980,730.05,2750000,"Medium","Medium","Medium","Medium",0.267213682899186,5704.6,0
"477",2020-12-29,27376,119570,731.76,1820000,"Medium","Medium","Medium","Medium",0.199365619003391,4549.6,0
"478",2020-12-30,28868.7,159820,751.8,1860000,"Medium","Medium","Medium","Medium",0.24821968272087,5739.8,0
"479",2020-12-31,28949.4,136690,735.94,1040000,"Medium","Medium","Medium","Medium",0.273704819939723,6219.9,0
"480",2021-01-04,32022.6,255270,1042.4,5190000,"Medium","High","Medium","Medium",0.344177104671077,8198.4,0
"481",2021-01-05,33991.5,202130,1099.52,3250000,"Medium","High","Medium","Medium",0.461503403144738,10732.6,0
"482",2021-01-06,36793.2,227560,1207.77,3750000,"Medium","High","Medium","Medium",0.550068459966718,13055.7,0
"483",2021-01-07,39460.2,249600,1224.35,2710000,"Medium","High","Medium","Medium",0.458366903443739,12401.4,0
"484",2021-01-08,40599.3,251290,1215.73,2710000,"Medium","High","Medium","Medium",0.48302527761543,13222.3,0
"485",2021-01-11,35544.3,251040,1091.47,4190000,"Medium","High","Medium","Medium",0.231240062766942,6674.6,0
"486",2021-01-12,34076.1,241930,1050.19,3090000,"Medium","High","Medium","Medium",0.177091753196957,5125.7,0
"487",2021-01-13,37382.2,209930,1128.46,2250000,"Medium","High","Medium","Medium",0.167369295435099,5358.6,0
"488",2021-01-14,39175.7,172400,1226.17,1550000,"Medium","High","Medium","Medium",0.152514599238045,5183.2,0
"489",2021-01-15,36845.8,118420,1171.68,2850000,"Medium","High","Medium","Medium",0.00142961199352065,51.6000000000058,0
"490",2021-01-20,35476.3,153610,1377.53,3050000,"Medium","High","Medium","Medium",-0.100959954587153,-3984.89999999999,0
