"","Date","Bitcoin_Price","Bitcoin_Vol.","Ethereum_Price","Ethereum_Vol.","Eth_Price_Level","Bit_Price_Level","Eth_Classification","Bit_Classification","btc_weekly_return","btc_weekly_change","Bit_Class_Binary","S&P_500_Price","Nasdaq_100_Price","Nasdaq_100_Vol.","Microsoft_Price","Microsoft_Vol.","Apple_Price","Apple_Vol.","Google_Price","Google_Vol.","Nvidia_Price","Nvidia_Vol."
"8",2019-02-13,3611.5,558020,122.22,6170000,"Low","Low","Low","Low",0.0429421277578836,147.7,0,2753.03,7015.88,168570000,106.81,18390000,42.55,89960000,56.43,28040000,38.22,60540000
"9",2019-02-14,3592.6,498140,120.97,5810000,"Low","Low","Low","Low",0.0358090185676392,123.2,0,2745.73,7022.42,1.68e+08,106.9,21780000,42.7,87340000,56.46,21110000,38.63,82730000
"10",2019-02-15,3604.7,516210,121.73,5690000,"Low","Low","Low","Low",0.0588667273742032,199.4,0,2775.6,7055.18,202530000,108.22,26610000,42.6,98510000,55.98,27830000,39.34,151670000
"11",2019-02-19,3914.3,1440000,144.01,9900000,"Low","Low","Low","Low",0.152044029784855,515.6,0,2779.76,7066.61,150460000,108.17,18040000,42.73,75890000,56.33,21990000,39.16,55190000
"12",2019-02-20,3972.4,698010,149.11,8610000,"Low","Low","Low","Low",0.0848512985771637,309.7,0,2784.7,7062.34,169850000,107.15,21610000,43.01,104460000,56.03,24090000,39.64,54100000
"13",2019-02-21,3936.6,668160,145.78,7210000,"Low","Low","Low","Low",0.083925326284487,303.8,0,2774.88,7035.16,158190000,109.41,29060000,42.77,6.9e+07,55.21,33280000,38.94,44850000
"14",2019-02-22,3965.2,649550,147.97,6790000,"Low","Low","Low","Low",0.0917400881057269,332.2,0,2792.67,7090.62,197940000,110.97,27760000,43.24,75650000,55.83,29440000,39.8,40170000
"15",2019-02-25,3833.7,765870,138.27,10550000,"Low","Low","Low","Low",0.061525681849647,221.2,0,2796.11,7115.43,179060000,111.59,23750000,43.56,87490000,55.87,26210000,39.67,65600000
"16",2019-02-26,3810.3,2090000,136.67,11750000,"Low","Low","Low","Low",0.0605967822746758,216.7,0,2793.9,7123.22,162750000,112.36,21540000,43.58,68280000,56.1,35030000,39.27,48850000
"17",2019-02-27,3814.6,2820000,135.2,16110000,"Low","Low","Low","Low",0.0582295336643825,208.9,0,2792.38,7117.01,166320000,112.17,21490000,43.72,111340000,56.14,22100000,38.85,50030000
"18",2019-02-28,3816.6,2310000,135.47,16080000,"Low","Low","Low","Low",-0.0249597629205733,-98.7000000000003,0,2784.49,7097.52,231610000,112.03,29080000,43.29,112860000,56.33,27430000,38.56,32490000
"19",2019-03-01,3821.9,1740000,135.72,9730000,"Low","Low","Low","Low",-0.0378864162722787,-151.5,0,2803.69,7151.57,182810000,112.53,23500000,43.74,103540000,57.43,34090000,39.11,35720000
"20",2019-03-04,3715.9,2850000,125.97,14110000,"Low","Low","Low","Low",-0.0560636081898084,-221.7,0,2792.81,7150.83,200620000,112.26,26610000,43.96,109740000,57.67,35490000,39.2,4.1e+07
"21",2019-03-05,3857.2,3820000,136.82,16740000,"Low","Low","Low","Low",-0.0272369615656209,-109,0,2789.65,7156.78,181030000,111.7,19540000,43.88,78950000,58.46,40090000,39.13,36290000
"22",2019-03-06,3863,2520000,137.62,14700000,"Low","Low","Low","Low",0.00764274721548386,28.3000000000002,0,2771.45,7112.47,164730000,111.75,17690000,43.63,83240000,58.25,23600000,38.01,40350000
"23",2019-03-07,3875.1,2600000,136.93,13290000,"Low","Low","Low","Low",0.0170065349185102,63.7999999999997,0,2748.93,7026.88,182760000,110.39,25340000,43.12,99190000,57.54,30090000,37.31,45010000
"24",2019-03-08,3865.9,2960000,133.85,12380000,"Low","Low","Low","Low",0.0134483301001416,50.3000000000002,0,2743.07,7015.69,177750000,110.51,22820000,43.23,9.6e+07,57.5,23690000,37.66,42240000
"25",2019-03-11,3870.3,3190000,132.99,11170000,"Low","Low","Low","Low",0.0140701147618301,52.7000000000003,0,2783.3,7164.02,171050000,112.83,26490000,44.73,128040000,58.96,30030000,40.28,85970000
"26",2019-03-12,3886,2900000,133.8,13030000,"Low","Low","Low","Low",0.0167717627358119,63.0999999999999,0,2791.52,7201.28,175010000,113.62,26130000,45.23,129870000,59.86,42220000,40.63,57960000
"27",2019-03-13,3865.1,2280000,131.97,9590000,"Low","Low","Low","Low",0.0401517801878415,148.2,0,2810.92,7256.98,199870000,114.5,35510000,45.43,124130000,59.95,25890000,42.16,76890000
"28",2019-03-14,3879,2860000,132.45,9790000,"Low","Low","Low","Low",0.00565176812195389,20.8000000000002,0,2808.48,7243.01,195340000,114.59,30760000,45.93,94320000,59.63,27300000,41.39,51940000
"29",2019-03-15,3924.3,3110000,136.75,12550000,"Low","Low","Low","Low",0.0158684959875746,60.3000000000002,0,2822.48,7306.99,456550000,115.91,54630000,46.53,156170000,59.52,51870000,42.45,66150000
"30",2019-03-18,3990.2,2620000,137.92,12870000,"Low","Low","Low","Low",0.0297024592913731,114.1,0,2832.94,7326.28,179300000,117.57,31210000,47.01,104880000,59.43,24440000,42.24,48700000
"31",2019-03-19,4017,2990000,138.72,10840000,"Low","Low","Low","Low",0.0390853358855634,150.1,0,2832.57,7349.28,236910000,117.65,37590000,46.63,126590000,60.12,29790000,43.93,85500000
"32",2019-03-20,4041.2,3180000,139.31,10460000,"Low","Low","Low","Low",0.0441567837118568,169.9,0,2824.23,7380.75,202540000,117.52,28110000,47.04,124140000,61.32,41510000,43.6,71910000
"33",2019-03-21,3982.2,3880000,135.11,12950000,"Low","Low","Low","Low",0.0247555326814204,95.1999999999998,0,2854.88,7493.27,220560000,120.22,29850000,48.77,204140000,61.81,28150000,45.98,82430000
"34",2019-03-22,3990.4,2830000,136.42,10180000,"Low","Low","Low","Low",0.0324183074176607,124.3,0,2800.71,7326.06,219570000,117.05,33620000,47.76,169630000,60.38,34420000,44.38,74760000
"35",2019-03-25,3937,2860000,134.25,11490000,"Low","Low","Low","Low",0.0149523072956947,57,0,2798.36,7316.96,168620000,117.66,27070000,47.19,175380000,59.87,27580000,43.45,52520000
"36",2019-03-26,3942.8,2530000,134.37,9470000,"Low","Low","Low","Low",0.00471421654817417,17.5,0,2818.46,7351.15,172870000,117.91,26100000,46.7,199200000,59.49,30750000,44.22,70350000
"37",2019-03-27,4041.7,2780000,139.65,15470000,"Low","Low","Low","Low",0.0129066212219939,50.5,0,2805.37,7308.19,178220000,116.77,22730000,47.12,119390000,58.9,29430000,44.12,47440000
"38",2019-03-28,4025.6,2110000,138.15,9520000,"Low","Low","Low","Low",0.0021409011700273,7.59999999999991,0,2815.44,7320.47,138740000,116.93,18330000,47.18,83120000,58.61,22400000,44.31,48030000
"39",2019-03-29,4102.2,3300000,143.38,12090000,"Low","Low","Low","Low",0.0150945263783036,60,0,2834.4,7378.77,201370000,117.94,25400000,47.49,94260000,58.84,30890000,44.89,45690000
"40",2019-04-01,4145.1,3220000,141.5,11850000,"Low","Low","Low","Low",0.0409070363115867,161.900000000001,0,2867.19,7478.42,166950000,119.02,22790000,47.81,111450000,59.95,27710000,45.57,48380000
"41",2019-04-02,4859.3,14770000,163.47,36030000,"Low","Low","Low","Low",0.217747594226143,867.9,0,2867.24,7499.64,152970000,119.19,18140000,48.51,91060000,60.28,18290000,45.75,44090000
"42",2019-04-03,4968.7,13830000,160.34,47660000,"Low","Low","Low","Low",0.262052324104648,1030.7,0,2873.4,7544.97,218600000,119.97,22860000,48.84,93090000,60.54,22190000,47.16,78880000
"43",2019-04-04,4902.4,1050000,157.43,13550000,"Low","Low","Low","Low",0.24338033884549,958.599999999999,0,2879.39,7540.57,164960000,119.36,20110000,48.92,76460000,60.97,21020000,47.06,45740000
"44",2019-04-05,5010.2,851720,164.93,10060000,"Low","Low","Low","Low",0.239626889675137,967.5,0,2892.74,7578.84,147630000,119.89,15830000,49.25,74110000,60.57,20020000,47.74,48170000
"45",2019-04-08,5245.2,928230,179.16,14830000,"Low","Low","Low","Low",0.302961049284579,1218.6,0,2895.77,7599.74,141440000,119.93,15120000,50.02,103530000,60.41,21750000,47.95,42420000
"46",2019-04-09,5158.4,784620,175.09,10820000,"Low","Low","Low","Low",0.257471600604554,1055.2,0,2878.2,7568.49,154640000,119.28,17610000,49.88,143070000,60.13,19680000,47.31,4.4e+07
"47",2019-04-10,5307.8,837510,177.37,12100000,"Low","Low","Low","Low",0.280499867313213,1161.7,0,2888.21,7611.49,135380000,120.19,16480000,50.16,86780000,60.32,15510000,48.02,44480000
"48",2019-04-11,5022.6,943490,164.36,11110000,"Low","Low","Low","Low",0.0336056633671518,162.3,0,2888.32,7594.89,128380000,120.33,14210000,49.74,83600000,60.48,1.7e+07,47.88,37460000
"49",2019-04-12,5054.2,779140,163.47,7120000,"Low","Low","Low","Low",0.0172077203292611,84.5,0,2907.41,7628.15,139850000,120.95,19750000,49.72,111040000,61.14,24310000,47.5,47170000
"50",2019-04-15,5032.3,688200,160.17,7710000,"Low","Low","Low","Low",0.0264972258485641,128.900000000001,0,2905.58,7629.12,129620000,121.05,15790000,49.81,70150000,61.33,23800000,46.17,44010000
"51",2019-04-16,5180.9,631050,165.65,7660000,"Low","Low","Low","Low",0.0340704961877769,169.7,0,2907.06,7654.73,165460000,120.77,14070000,49.81,102790000,61.6,22620000,47.05,39500000
"52",2019-04-17,5208.3,806520,165.9,7560000,"Low","Low","Low","Low",-0.00703500343170893,-37.8999999999996,0,2900.45,7680.72,198940000,121.77,19300000,50.78,115630000,62.01,30370000,46.82,35100000
"53",2019-04-18,5264.7,727970,173.33,10160000,"Low","Low","Low","Low",0.0206071650124069,105.3,0,2905.03,7689.72,188480000,123.37,27990000,50.97,96780000,62.07,24760000,46.58,38100000
"54",2019-04-22,5346.7,920770,170.87,8620000,"Low","Low","Low","Low",0.00732883680620966,37.8999999999996,0,2907.97,7713.49,129120000,123.76,15650000,51.13,77760000,62.69,19090000,47.12,27990000
"55",2019-04-23,5511.6,9e+05,169.95,10170000,"Low","Low","Low","Low",0.0973599331023773,488,0,2933.68,7810.71,171310000,125.44,24030000,51.87,93290000,63.53,31870000,47.67,34690000
"56",2019-04-24,5415.6,994040,165.22,11610000,"Low","Low","Low","Low",0.0715048870246529,360.400000000001,0,2927.25,7784.41,180440000,125.01,31260000,51.79,70160000,63,23400000,47.79,31820000
"57",2019-04-25,5209.1,955360,155.18,10780000,"Low","Low","Low","Low",0.0351330405579955,175.8,0,2926.17,7816.92,192120000,129.15,38030000,51.32,74170000,63.37,31340000,46.73,49930000
"58",2019-04-26,5298.3,1030000,157.97,11520000,"Low","Low","Low","Low",0.0226601555714259,116.400000000001,0,2939.88,7826.68,187500000,129.89,23650000,51.08,74600000,63.87,27230000,44.52,86900000
"59",2019-04-29,5235,775820,154.93,10690000,"Low","Low","Low","Low",0.00512643280917002,25.6999999999998,0,2943.03,7839.04,143980000,129.77,16320000,51.15,88820000,64.81,72370000,44.83,39190000
"60",2019-04-30,5320.8,697420,161.8,9570000,"Low","Low","Low","Low",0.0106558778277965,55.1000000000004,0,2945.83,7781.46,195630000,130.6,24170000,50.17,186140000,59.95,133180000,45.25,36290000
"61",2019-05-01,5384.2,623640,160.38,7740000,"Low","Low","Low","Low",0.00701367198458858,36.5,0,2923.73,7751.85,186860000,127.88,26820000,52.63,259310000,58.67,74340000,45.12,35430000
"62",2019-05-02,5493.8,722230,161.66,8130000,"Low","Low","Low","Low",-0.00322955221714205,-18.8000000000002,0,2917.52,7724.06,182850000,126.21,27350000,52.29,127990000,58.33,45100000,45.8,39470000
"63",2019-05-03,5766.8,1040000,167.86,10230000,"Low","Low","Low","Low",0.0648496934781002,350.2,0,2945.64,7845.73,168290000,128.9,24910000,52.94,83570000,59.48,41590000,45.75,33680000
"64",2019-05-06,5745.1,755390,173,12970000,"Low","Low","Low","Low",0.102896853583152,535,0,2932.47,7794.09,170540000,128.15,24240000,52.12,129770000,59.67,31770000,44.96,42220000
"65",2019-05-07,5849.5,955880,169.34,15230000,"Low","Low","Low","Low",0.104033369193892,550.2,0,2884.05,7640.15,234700000,125.52,36020000,50.72,155050000,58.94,36600000,43.28,55520000
"66",2019-05-08,5990.3,757130,170.77,9750000,"Low","Low","Low","Low",0.144278892072588,754.3,0,2879.42,7617.55,182200000,125.51,28420000,50.73,105360000,58.54,25520000,43.48,41920000
"67",2019-05-09,6191.5,799960,170.84,10030000,"Low","Low","Low","Low",0.163640805893851,869.7,0,2870.72,7582.75,200570000,125.5,27240000,50.18,139630000,58.4,29560000,42.55,66020000
"68",2019-05-10,6386,907940,172.77,12730000,"Low","Low","Low","Low",0.186062924854203,1000.8,0,2881.4,7586.53,198030000,127.13,30920000,49.3,164830000,58.38,31650000,42.2,56950000
"69",2019-05-13,7806,1200000,196.02,14800000,"Low","Low","Low","Low",0.420874440278132,2311.2,0,2811.87,7324.13,253310000,123.35,33940000,46.43,229720000,56.83,45630000,39.61,65690000
"70",2019-05-14,7994.6,1330000,217.42,16800000,"Low","Low","Low","Low",0.386314767288618,2226.8,0,2834.41,7401.88,185930000,124.73,25270000,47.16,146120000,56.24,40390000,40.51,52490000
"71",2019-05-15,8164.6,1130000,248.15,18660000,"Low","Low","Low","Low",0.421141494490958,2418.5,0,2850.96,7503.25,172930000,126.02,24720000,47.73,106180000,58.54,59300000,39.9,50230000
"72",2019-05-16,7871.8,1180000,264.69,25140000,"Low","Low","Low","Low",0.345721856568938,2021.3,0,2876.32,7580.14,189210000,128.93,30110000,47.52,132130000,59.23,35310000,40.05,78110000
"73",2019-05-17,7359.5,1430000,244.45,22540000,"Low","Low","Low","Low",0.228569520725172,1368.2,0,2859.53,7503.68,212220000,128.07,25770000,47.25,131520000,58.44,25360000,39.13,102210000
"74",2019-05-20,7965.3,958810,250.72,12380000,"Low","Low","Low","Low",0.286489542114189,1772.8,0,2840.23,7376.7,211420000,126.22,23710000,45.77,154450000,57.23,30600000,37.94,57210000
"75",2019-05-21,7930.3,804880,253.76,10240000,"Low","Low","Low","Low",0.241825869088631,1543.3,0,2864.36,7451.02,164740000,126.9,15290000,46.65,113460000,57.72,20560000,38.77,36180000
"76",2019-05-22,7635.7,821400,244.34,10830000,"Low","Low","Low","Low",-0.0218165513707405,-171.3,0,2856.27,7420.66,153960000,127.67,15400000,45.7,118990000,57.79,18830000,38.05,32590000
"77",2019-05-23,7852.1,815140,244.68,13070000,"Low","Low","Low","Low",-0.0178245315588021,-143.5,0,2822.24,7307.93,218840000,126.18,23600000,44.91,146120000,57.27,25210000,36.83,59180000
"78",2019-05-24,7970.1,868470,249.17,10070000,"Low","Low","Low","Low",-0.0238223550449501,-195.5,0,2826.06,7300.96,143590000,126.24,14120000,44.74,94860000,56.93,18550000,36.29,35760000
"79",2019-05-28,8716.3,763200,271.18,9350000,"Low","Low","Low","Low",0.107281689067303,843.499999999999,0,2802.39,7278.38,293460000,126.16,23130000,44.56,111790000,56.98,20950000,35.83,42840000
"80",2019-05-29,8647.8,15430000,268.61,22330000,"Low","Low","Low","Low",0.175052653033494,1287.3,0,2783.02,7216.86,195440000,124.94,22760000,44.34,113920000,56,36230000,35.09,55980000
"81",2019-05-30,8271.9,1040000,254.52,15520000,"Low","Low","Low","Low",0.0384919588716055,305.599999999999,0,2788.86,7245.4,135810000,125.73,16830000,44.58,84870000,56.07,18090000,34.78,39430000
"82",2019-05-31,8558.3,858410,267.99,11630000,"Low","Low","Low","Low",0.0791899423729241,626.999999999999,0,2752.06,7127.96,183950000,123.68,26650000,43.77,108170000,55.33,31590000,33.87,38970000
"83",2019-06-03,8124.8,739450,250.37,9230000,"Low","Low","Low","Low",0.0640543761541181,488.1,0,2744.45,6978.02,245980000,119.84,37980000,43.33,161580000,51.94,96890000,33.45,47860000
"84",2019-06-04,7685.5,966950,241.26,11390000,"Low","Low","Low","Low",-0.021217253983011,-167.6,0,2803.27,7166.75,217170000,123.16,29380000,44.91,123870000,52.72,60510000,35.75,64180000
"85",2019-06-05,7779.1,762940,245.83,8640000,"Low","Low","Low","Low",-0.0239645675712977,-192,0,2826.15,7220.9,181760000,125.83,24930000,45.63,119090000,52.23,46990000,35.32,51160000
"86",2019-06-06,7784.9,651820,248.54,7720000,"Low","Low","Low","Low",-0.106857267418515,-932.4,0,2843.49,7275.93,172720000,127.82,21460000,46.3,90110000,52.39,29020000,35.95,40810000
"87",2019-06-07,7985.2,588870,248.98,7410000,"Low","Low","Low","Low",-0.0766206434006337,-663.599999999999,0,2873.34,7417.29,176530000,131.4,33890000,47.54,122740000,53.42,43830000,36.38,34890000
"88",2019-06-10,7987.8,641380,246.86,8390000,"Low","Low","Low","Low",-0.0343451927610343,-285.099999999999,0,2886.73,7501.93,176900000,132.6,26480000,48.15,104880000,54.14,28510000,37.11,40280000
"89",2019-06-11,7888,579000,244.41,6920000,"Low","Low","Low","Low",-0.0783216292955375,-671.299999999999,0,2885.72,7513.85,162200000,132.1,23910000,48.7,107730000,54.05,33520000,37.69,38390000
"90",2019-06-12,8133.1,607890,261.54,7890000,"Low","Low","Low","Low",0.00102156360771954,7.30000000000018,0,2879.84,7472.29,141900000,131.49,17090000,48.55,73010000,53.95,23670000,36.55,35890000
"91",2019-06-13,8219,574210,254.86,7300000,"Low","Low","Low","Low",0.0694164335436862,532.5,0,2891.64,7510.68,140050000,132.32,17200000,48.54,86700000,54.55,20810000,37.06,30810000
"92",2019-06-14,8656.1,643170,262.53,6870000,"Low","Low","Low","Low",0.112737977400985,876,0,2886.98,7479.11,152290000,132.45,17820000,48.19,75050000,54.31,24590000,36.16,39440000
"93",2019-06-17,9318.8,738800,273,7410000,"Low","Low","Low","Medium",0.197035286259297,1532.9,0,2889.67,7526.52,147030000,132.85,14520000,48.47,58680000,54.69,19770000,36.26,27600000
"94",2019-06-18,9080.6,723170,264.59,7390000,"Low","Low","Low","Low",0.137178780744377,1094.4,0,2917.75,7635.4,197020000,135.16,25930000,49.61,106200000,55.26,34530000,38.22,58190000
"95",2019-06-19,9255.4,587570,268.26,6230000,"Low","Low","Low","Medium",0.158692005308095,1266.6,0,2926.46,7667.74,166280000,135.69,23740000,49.47,84500000,55.23,26720000,38.28,33160000
"96",2019-06-20,9517,693620,271.43,7040000,"Low","Low","Low","Medium",0.206516227180527,1628,0,2954.18,7738.06,170380000,136.95,33040000,49.87,86060000,55.66,24020000,38.52,35020000
"97",2019-06-21,10179.3,769120,294.72,11060000,"Low","Low","Medium","Medium",0.251589184935633,2045.2,0,2950.46,7728.78,385160000,136.97,36730000,49.7,191200000,56.27,50780000,37.94,43440000
"98",2019-06-24,11046.4,566960,311.46,7100000,"Low","Low","Medium","Medium",0.344007786835381,2826.4,0,2945.35,7723.02,153060000,137.78,20630000,49.65,72880000,55.84,24240000,38.16,28290000
"99",2019-06-25,11809.9,781090,317.65,8510000,"Low","Low","Medium","Medium",0.364344219683229,3152.8,0,2917.38,7591.54,173040000,133.43,33330000,48.89,84280000,54.38,31640000,37.87,31190000
"100",2019-06-26,13063.8,1480000,338.54,15730000,"Low","Medium","Medium","Medium",0.401875777997167,3744,0,2913.78,7627.05,192600000,133.93,23660000,49.95,104270000,54.02,34700000,39.81,58410000
"101",2019-06-27,11287.8,1590000,297.55,16130000,"Low","Low","Medium","Medium",0.243067638702288,2206.2,0,2924.92,7657.05,150210000,134.15,16560000,49.94,83600000,53.83,24080000,40.81,44540000
"102",2019-06-28,12409.1,1090000,310.56,9930000,"Low","Medium","Medium","Medium",0.340741621107678,3152.7,0,2941.76,7671.07,318500000,133.96,30040000,49.48,124440000,54.14,33670000,41.06,39770000
"103",2019-07-01,10616.6,1040000,294.83,9570000,"Low","Low","Medium","Medium",0.115540611537249,1098.6,0,2964.33,7768.14,182630000,135.68,22650000,50.39,109270000,55,29290000,41.54,71150000
"104",2019-07-02,10835.9,1120000,291.41,10300000,"Low","Low","Medium","Medium",0.064503453086165,655.6,0,2973.01,7799.82,139650000,136.58,15240000,50.68,67740000,55.63,20640000,40.56,40020000
"105",2019-07-03,11900.8,998730,300.58,7900000,"Low","Medium","Medium","Medium",0.0773464658169176,853.4,0,2995.82,7857.69,111140000,137.46,13630000,51.1,45450000,56.15,20150000,40.69,24660000
"106",2019-07-05,10970.2,772670,287.15,7800000,"Low","Low","Medium","Medium",-0.0711013641097722,-840.699999999999,0,2990.41,7841.3,125480000,137.06,18140000,51.06,69060000,56.63,29790000,40.06,39660000
